Date,Open,High,Low,Close,Adj Close,Volume
2013-01-28,143.8209991455078,143.8209991455078,142.29200744628906,143.82400512695312,143.82400512695312,0
2013-01-29,141.94000244140625,143.03599548339844,141.92799377441406,141.98199462890625,141.98199462890625,0
2013-01-30,142.89199829101562,144.177001953125,142.89199829101562,142.9429931640625,142.9429931640625,0
2013-01-31,143.72000122070312,144.57000732421875,143.447998046875,143.781005859375,143.781005859375,0
2013-02-01,145.50999450683594,146.47000122070312,144.87899780273438,145.49600219726562,145.49600219726562,0
2013-02-04,145.6649932861328,146.5800018310547,145.2259979248047,145.67999267578125,145.67999267578125,0
2013-02-05,145.1999969482422,147.20399475097656,144.89700317382812,145.2100067138672,145.2100067138672,0
2013-02-06,146.57000732421875,147.20399475097656,145.97999572753906,146.58299255371094,146.58299255371094,0
2013-02-07,146.3300018310547,147.86900329589844,145.97000122070312,146.30999755859375,146.30999755859375,0
2013-02-08,147.0,147.2740020751953,145.07699584960938,147.0500030517578,147.0500030517578,0
2013-02-11,146.17999267578125,146.75999450683594,145.9499969482422,146.1999969482422,146.1999969482422,0
2013-02-12,147.4199981689453,147.74400329589844,145.25599670410156,147.46400451660156,147.46400451660156,0
2013-02-13,146.25,146.4010009765625,144.96600341796875,146.2169952392578,146.2169952392578,0
2013-02-14,144.77000427246094,145.33299255371094,143.9949951171875,144.85000610351562,144.85000610351562,0
2013-02-15,143.89999389648438,145.52000427246094,142.77099609375,143.9600067138672,143.9600067138672,0
2013-02-18,145.08999633789062,145.84800720214844,145.07200622558594,145.03199768066406,145.03199768066406,0
2013-02-19,144.85000610351562,145.22799682617188,144.40499877929688,144.92100524902344,144.92100524902344,0
2013-02-20,144.55999755859375,144.7050018310547,142.8800048828125,144.552001953125,144.552001953125,0
2013-02-21,142.60000610351562,142.927001953125,141.31399536132812,142.60000610351562,142.60000610351562,0
2013-02-22,142.1199951171875,142.94900512695312,141.71099853515625,142.14500427246094,142.14500427246094,0
2013-02-25,142.26199340820312,142.78500366210938,141.66700744628906,142.22999572753906,142.22999572753906,0
2013-02-26,140.02999877929688,140.5489959716797,138.7270050048828,140.093994140625,140.093994140625,0
2013-02-27,139.3300018310547,139.51100158691406,138.1999969482422,139.3300018310547,139.3300018310547,0
2013-02-28,139.97999572753906,140.46200561523438,139.44000244140625,140.0,140.0,0
2013-03-01,140.3699951171875,140.71099853515625,139.11700439453125,140.3470001220703,140.3470001220703,0
2013-03-04,140.57699584960938,140.947998046875,140.1959991455078,140.67100524902344,140.67100524902344,0
2013-03-05,141.30999755859375,141.4250030517578,140.57000732421875,141.27999877929688,141.27999877929688,0
2013-03-06,141.16000366210938,141.29600524902344,140.69700622558594,141.16000366210938,141.16000366210938,0
2013-03-07,140.80999755859375,142.5,140.6300048828125,140.80999755859375,140.80999755859375,0
2013-03-08,142.58999633789062,144.64999389648438,142.447998046875,142.61000061035156,142.61000061035156,0
2013-03-11,143.34100341796875,143.60299682617188,142.8000030517578,143.35000610351562,143.35000610351562,0
2013-03-12,144.0399932861328,144.05999755859375,142.0780029296875,144.00900268554688,144.00900268554688,0
2013-03-13,142.8000030517578,143.78399658203125,142.67300415039062,142.7899932861328,142.7899932861328,0
2013-03-14,143.2899932861328,144.6820068359375,143.0240020751953,143.2899932861328,143.2899932861328,0
2013-03-15,144.74000549316406,145.8520050048828,143.8780059814453,144.7989959716797,144.7989959716797,0
2013-03-18,143.33700561523438,143.94000244140625,142.39599609375,143.31399536132812,143.31399536132812,0
2013-03-19,143.9199981689453,144.60899353027344,143.25,143.91000366210938,143.91000366210938,0
2013-03-20,143.4600067138672,144.97799682617188,143.2100067138672,143.4810028076172,143.4810028076172,0
2013-03-21,144.77999877929688,145.21499633789062,143.91099548339844,144.8350067138672,144.8350067138672,0
2013-03-22,144.0800018310547,144.53199768066406,143.02699279785156,144.05999755859375,144.05999755859375,0
2013-03-25,144.57000732421875,144.7310028076172,143.1999969482422,144.5279998779297,144.5279998779297,0
2013-03-26,142.552001953125,143.5019989013672,142.5030059814453,142.5800018310547,142.5800018310547,0
2013-03-27,143.44000244140625,143.77999877929688,142.0590057373047,143.44000244140625,143.44000244140625,0
2013-03-28,142.64999389648438,142.9600067138672,142.17999267578125,142.64999389648438,142.64999389648438,0
2013-03-29,143.13699340820312,143.2519989013672,142.72000122070312,143.1009979248047,143.1009979248047,0
2013-04-01,143.22999572753906,143.30999755859375,141.8249969482422,143.2729949951172,143.2729949951172,0
2013-04-02,141.8350067138672,141.9199981689453,141.00999450683594,141.82000732421875,141.82000732421875,0
2013-04-03,140.96200561523438,141.47500610351562,140.47999572753906,141.00999450683594,141.00999450683594,0
2013-04-04,140.5590057373047,146.31500244140625,140.41400146484375,140.6020050048828,140.6020050048828,0
2013-04-05,146.79299926757812,149.20799255371094,146.02000427246094,146.8090057373047,146.8090057373047,0
2013-04-08,151.60000610351562,151.71099853515625,150.6179962158203,151.52099609375,151.52099609375,0
2013-04-09,151.5780029296875,151.91299438476562,150.572998046875,151.4709930419922,151.4709930419922,0
2013-04-10,151.64999389648438,152.64999389648438,151.49400329589844,151.58399963378906,151.58399963378906,0
2013-04-11,152.73199462890625,153.4409942626953,152.33999633789062,152.6840057373047,152.6840057373047,0
2013-04-12,153.3820037841797,153.47999572753906,151.62600708007812,153.33999633789062,153.33999633789062,0
2013-04-15,151.08999633789062,151.63099670410156,149.52699279785156,151.03599548339844,151.03599548339844,0
2013-04-16,148.07000732421875,150.23199462890625,147.6280059814453,148.04600524902344,148.04600524902344,0
2013-04-17,149.8780059814453,151.13999938964844,148.6199951171875,149.88999938964844,149.88999938964844,0
2013-04-18,149.49400329589844,150.4550018310547,148.75,149.40499877929688,149.40499877929688,0
2013-04-19,150.11500549316406,152.46200561523438,149.8800048828125,150.0919952392578,150.0919952392578,0
2013-04-22,151.97500610351562,152.19500732421875,151.0,151.88999938964844,151.88999938964844,0
2013-04-23,151.71299743652344,151.9980010986328,149.95599365234375,151.67999267578125,151.67999267578125,0
2013-04-24,151.72999572753906,152.2779998779297,151.14500427246094,151.79800415039062,151.79800415039062,0
2013-04-25,151.8699951171875,153.74899291992188,151.43099975585938,151.88999938964844,151.88999938964844,0
2013-04-26,153.27200317382812,153.3820037841797,151.1199951171875,153.30599975585938,153.30599975585938,0
2013-04-29,151.57000732421875,152.1739959716797,151.0500030517578,151.57400512695312,151.57400512695312,0
2013-04-30,151.60000610351562,151.94500732421875,150.78399658203125,151.60000610351562,151.60000610351562,0
2013-05-01,151.07000732421875,152.2209930419922,150.84300231933594,151.1199951171875,151.1199951171875,0
2013-05-02,151.2010040283203,153.19200134277344,150.9320068359375,151.2100067138672,151.2100067138672,0
2013-05-03,152.13699340820312,154.60000610351562,152.0500030517578,152.13699340820312,152.13699340820312,0
2013-05-06,154.35899353027344,154.77000427246094,154.1300048828125,154.3679962158203,154.3679962158203,0
2013-05-07,154.36599731445312,154.36599731445312,152.99099731445312,154.36000061035156,154.36000061035156,0
2013-05-08,152.8489990234375,154.04400634765625,152.8489990234375,152.88800048828125,152.88800048828125,0
2013-05-09,153.63999938964844,154.0489959716797,153.2449951171875,153.66799926757812,153.66799926757812,0
2013-05-10,155.69000244140625,156.6199951171875,155.6009979248047,155.6060028076172,155.6060028076172,0
2013-05-13,156.42300415039062,156.6540069580078,155.5800018310547,156.37100219726562,156.37100219726562,0
2013-05-14,155.58999633789062,155.875,155.01699829101562,155.60000610351562,155.60000610351562,0
2013-05-15,155.58299255371094,156.43099975585938,155.43299865722656,155.60699462890625,155.60699462890625,0
2013-05-16,155.7429962158203,156.4759979248047,155.38699340820312,155.80499267578125,155.80499267578125,0
2013-05-17,156.0260009765625,156.64300537109375,155.6909942626953,156.02499389648438,156.02499389648438,0
2013-05-20,155.8699951171875,156.19000244140625,155.58799743652344,155.89500427246094,155.89500427246094,0
2013-05-21,155.8699951171875,156.53900146484375,155.14100646972656,155.88999938964844,155.88999938964844,0
2013-05-22,155.25999450683594,156.00799560546875,155.0959930419922,155.27000427246094,155.27000427246094,0
2013-05-23,155.125,155.54100036621094,151.8800048828125,155.10499572753906,155.10499572753906,0
2013-05-24,154.5330047607422,154.7449951171875,152.5189971923828,154.5590057373047,154.5590057373047,0
2013-05-27,152.91600036621094,153.0800018310547,152.4739990234375,152.90199279785156,152.90199279785156,0
2013-05-28,152.73199462890625,154.5070037841797,152.73199462890625,152.75399780273438,152.75399780273438,0
2013-05-29,154.0,154.0,152.2550048828125,153.93600463867188,153.93600463867188,0
2013-05-30,152.73899841308594,153.90199279785156,152.3300018310547,152.65899658203125,152.65899658203125,0
2013-05-31,153.9550018310547,154.1540069580078,152.44900512695312,153.9600067138672,153.9600067138672,0
2013-06-03,152.7689971923828,153.2169952392578,151.89999389648438,152.7949981689453,152.7949981689453,0
2013-06-04,152.77499389648438,153.7449951171875,152.39999389648438,152.81100463867188,152.81100463867188,0
2013-06-05,153.43499755859375,153.66400146484375,152.41799926757812,153.39999389648438,153.39999389648438,0
2013-06-06,152.42999267578125,153.53199768066406,152.02999877929688,152.4080047607422,152.4080047607422,0
2013-06-07,151.86700439453125,151.99000549316406,148.36000061035156,151.83399963378906,151.83399963378906,0
2013-06-10,152.62600708007812,154.1529998779297,151.9980010986328,152.52000427246094,152.52000427246094,0
2013-06-11,153.9199981689453,153.9770050048828,150.2689971923828,153.947998046875,153.947998046875,0
2013-06-12,150.33999633789062,151.95599365234375,149.42799377441406,150.3300018310547,150.3300018310547,0
2013-06-13,150.39999389648438,150.39999389648438,147.09100341796875,150.4199981689453,150.4199981689453,0
2013-06-14,150.05499267578125,150.25,147.76499938964844,150.02999877929688,150.02999877929688,0
2013-06-17,148.197998046875,149.4040069580078,148.0780029296875,148.1540069580078,148.1540069580078,0
2013-06-18,148.82400512695312,149.35400390625,148.43600463867188,148.78199768066406,148.78199768066406,0
2013-06-19,149.30999755859375,149.4739990234375,148.25599670410156,149.3300018310547,149.3300018310547,0
2013-06-20,149.52000427246094,151.8769989013672,148.8560028076172,149.52699279785156,149.52699279785156,0
2013-06-21,150.72000122070312,151.8520050048828,149.7729949951172,150.72300720214844,150.72300720214844,0
2013-06-24,151.42999267578125,151.63999938964844,149.75,151.44000244140625,151.44000244140625,0
2013-06-25,150.63099670410156,151.44200134277344,149.6999969482422,150.61900329589844,150.61900329589844,0
2013-06-26,151.33700561523438,151.375,149.28799438476562,151.2899932861328,151.2899932861328,0
2013-06-27,149.85000610351562,150.56300354003906,149.5399932861328,149.80999755859375,149.80999755859375,0
2013-06-28,150.2469940185547,151.1280059814453,150.19000244140625,150.20599365234375,150.20599365234375,0
2013-07-01,151.16000366210938,152.04299926757812,150.83999633789062,151.09500122070312,151.09500122070312,0
2013-07-02,151.57000732421875,152.3719940185547,151.2469940185547,151.6320037841797,151.6320037841797,0
2013-07-03,152.65699768066406,152.7449951171875,151.2259979248047,152.61000061035156,152.61000061035156,0
2013-07-04,152.69000244140625,152.77999877929688,150.302001953125,152.6439971923828,152.6439971923828,0
2013-07-05,150.7550048828125,151.0989990234375,149.5467987060547,150.7209930419922,150.7209930419922,0
2013-07-08,150.83299255371094,151.0330047607422,150.18370056152344,150.81100463867188,150.81100463867188,0
2013-07-09,150.7480010986328,151.5679931640625,149.7899932861328,150.75999450683594,150.75999450683594,0
2013-07-10,150.2830047607422,150.33700561523438,148.76100158691406,150.2899932861328,150.2899932861328,0
2013-07-11,149.58299255371094,150.42100524902344,148.9521026611328,149.64500427246094,149.64500427246094,0
2013-07-12,150.2899932861328,150.63400268554688,149.43299865722656,150.31300354003906,150.31300354003906,0
2013-07-15,149.78700256347656,151.20700073242188,149.78700256347656,149.80099487304688,149.80099487304688,0
2013-07-16,150.8800048828125,151.1009979248047,149.80299377441406,150.89300537109375,150.89300537109375,0
2013-07-17,150.072998046875,151.9250030517578,149.7530975341797,150.08700561523438,150.08700561523438,0
2013-07-18,151.5800018310547,152.9600067138672,151.37899780273438,151.5709991455078,151.5709991455078,0
2013-07-19,152.9669952392578,153.36599731445312,152.1490020751953,152.9980010986328,152.9980010986328,0
2013-07-22,153.36099243164062,153.36099243164062,152.39599609375,153.4199981689453,153.4199981689453,0
2013-07-23,152.58900451660156,153.60400390625,152.42799377441406,152.593994140625,152.593994140625,0
2013-07-24,152.93600463867188,154.00900268554688,152.86099243164062,152.94000244140625,152.94000244140625,0
2013-07-25,153.6999969482422,153.76100158691406,152.30499267578125,153.75599670410156,153.75599670410156,0
2013-07-26,152.61399841308594,152.77200317382812,150.74099731445312,152.68499755859375,152.68499755859375,0
2013-07-29,150.75999450683594,151.1060028076172,150.16000366210938,150.74000549316406,150.74000549316406,0
2013-07-30,150.41200256347656,150.89500427246094,149.3699951171875,150.39100646972656,150.39100646972656,0
2013-07-31,149.33999633789062,149.42300415039062,148.3000030517578,149.36000061035156,149.36000061035156,0
2013-08-01,148.44000244140625,150.6009979248047,148.24600219726562,148.42999267578125,148.42999267578125,0
2013-08-02,150.32000732421875,151.38499450683594,150.1959991455078,150.28599548339844,150.28599548339844,0
2013-08-05,151.17999267578125,151.46099853515625,150.35699462890625,151.23399353027344,151.23399353027344,0
2013-08-06,150.85899353027344,151.41900634765625,149.9600067138672,150.82400512695312,150.82400512695312,0
2013-08-07,149.26499938964844,150.677001953125,147.58599853515625,149.3280029296875,149.3280029296875,0
2013-08-08,149.62899780273438,150.10000610351562,148.91400146484375,149.6529998779297,149.6529998779297,0
2013-08-09,150.30299377441406,150.6009979248047,149.1719970703125,150.2899932861328,150.2899932861328,0
2013-08-12,148.98699951171875,149.89100646972656,148.94000244140625,149.0,149.0,0
2013-08-13,150.18499755859375,152.0780029296875,150.13499450683594,150.2270050048828,150.2270050048828,0
2013-08-14,151.57000732421875,152.5189971923828,151.17300415039062,151.63999938964844,151.63999938964844,0
2013-08-15,151.72000122070312,153.19400024414062,151.5,151.80999755859375,151.80999755859375,0
2013-08-16,151.7899932861328,152.73800659179688,151.7899932861328,151.81500244140625,151.81500244140625,0
2013-08-19,152.60299682617188,153.50599670410156,152.2010040283203,152.5760040283203,152.5760040283203,0
2013-08-20,152.7270050048828,153.0919952392578,151.75900268554688,152.6790008544922,152.6790008544922,0
2013-08-21,152.4080047607422,153.27499389648438,152.12399291992188,152.39999389648438,152.39999389648438,0
2013-08-22,152.69000244140625,153.7830047607422,152.677001953125,152.72000122070312,152.72000122070312,0
2013-08-23,154.16799926757812,154.63299560546875,153.4040069580078,154.18299865722656,154.18299865722656,0
2013-08-26,153.78500366210938,153.9409942626953,153.26699829101562,153.75399780273438,153.75399780273438,0
2013-08-27,153.12399291992188,153.17999267578125,150.81100463867188,153.11900329589844,153.11900329589844,0
2013-08-28,150.58799743652344,151.85299682617188,150.4600067138672,150.61500549316406,150.61500549316406,0
2013-08-29,151.75,152.61000061035156,151.5,151.72000122070312,151.72000122070312,0
2013-08-30,152.4149932861328,152.6300048828125,151.75,152.38999938964844,152.38999938964844,0
2013-09-02,152.58999633789062,154.81900024414062,152.58999633789062,152.67300415039062,152.67300415039062,0
2013-09-03,154.75999450683594,155.34100341796875,154.43099975585938,154.7949981689453,154.7949981689453,0
2013-09-04,154.9429931640625,155.83399963378906,154.75999450683594,154.91799926757812,154.91799926757812,0
2013-09-05,155.77000427246094,156.39500427246094,155.468994140625,155.77000427246094,155.77000427246094,0
2013-09-06,156.04600524902344,156.04600524902344,154.18800354003906,156.0800018310547,156.0800018310547,0
2013-09-09,156.3280029296875,156.5659942626953,155.49899291992188,156.302001953125,156.302001953125,0
2013-09-10,156.5330047607422,157.89500427246094,156.1580047607422,156.5070037841797,156.5070037841797,0
2013-09-11,157.781005859375,158.38999938964844,157.50599670410156,157.78599548339844,157.78599548339844,0
2013-09-12,157.93899536132812,158.03700256347656,156.75,157.9499969482422,157.9499969482422,0
2013-09-13,157.3209991455078,157.9199981689453,157.25399780273438,157.3679962158203,157.3679962158203,0
2013-09-16,157.76100158691406,157.91600036621094,157.29200744628906,157.79200744628906,157.79200744628906,0
2013-09-17,157.55999755859375,158.11500549316406,157.4720001220703,157.52000427246094,157.52000427246094,0
2013-09-18,157.6179962158203,158.13699340820312,157.4720001220703,157.6199951171875,157.6199951171875,0
2013-09-19,158.4550018310547,159.93800354003906,158.1739959716797,158.41400146484375,158.41400146484375,0
2013-09-20,159.33999633789062,159.6750030517578,159.0800018310547,159.375,159.375,0
2013-09-23,159.00999450683594,159.00999450683594,158.18499755859375,159.01199340820312,159.01199340820312,0
2013-09-24,158.41000366210938,158.94000244140625,157.33299255371094,158.3699951171875,158.3699951171875,0
2013-09-25,157.8979949951172,158.78599548339844,157.3800048828125,157.91000366210938,157.91000366210938,0
2013-09-26,158.21200561523438,159.2429962158203,157.99899291992188,158.19900512695312,158.19900512695312,0
2013-09-27,158.58900451660156,158.93099975585938,158.25999450683594,158.6219940185547,158.6219940185547,0
2013-09-30,158.0800018310547,159.0500030517578,157.40499877929688,158.14999389648438,158.14999389648438,0
2013-10-01,159.27200317382812,159.84500122070312,158.5850067138672,159.2550048828125,159.2550048828125,0
2013-10-02,158.5749969482422,158.7010040283203,157.52000427246094,158.56100463867188,158.56100463867188,0
2013-10-03,158.03900146484375,158.7899932861328,156.89199829101562,157.98800659179688,157.98800659179688,0
2013-10-04,157.1280059814453,157.3260040283203,155.718994140625,157.1269989013672,157.1269989013672,0
2013-10-07,155.97000122070312,156.1750030517578,155.41299438476562,156.00999450683594,156.00999450683594,0
2013-10-08,155.6300048828125,156.6300048828125,155.53500366210938,155.6179962158203,155.6179962158203,0
2013-10-09,156.22000122070312,156.54800415039062,154.7449951171875,156.1929931640625,156.1929931640625,0
2013-10-10,155.51800537109375,156.75999450683594,155.47999572753906,155.47999572753906,155.47999572753906,0
2013-10-11,156.91400146484375,157.51499938964844,156.65699768066406,156.8489990234375,156.8489990234375,0
2013-10-14,157.01699829101562,157.18299865722656,156.81100463867188,156.96400451660156,156.96400451660156,0
2013-10-15,157.5399932861328,157.5500030517578,156.83999633789062,157.5399932861328,157.5399932861328,0
2013-10-16,157.53799438476562,157.98199462890625,157.1719970703125,157.47500610351562,157.47500610351562,0
2013-10-17,157.78500366210938,158.20199584960938,157.1199951171875,157.7100067138672,157.7100067138672,0
2013-10-18,158.23399353027344,158.64999389648438,158.07899475097656,158.24000549316406,158.24000549316406,0
2013-10-21,158.38400268554688,158.75100708007812,158.19200134277344,158.35800170898438,158.35800170898438,0
2013-10-22,158.40499877929688,159.47999572753906,158.3000030517578,158.4219970703125,158.4219970703125,0
2013-10-23,159.25,159.3300018310547,156.85800170898438,159.28199768066406,159.28199768066406,0
2013-10-24,157.40699768066406,158.1300048828125,157.03199768066406,157.47000122070312,157.47000122070312,0
2013-10-25,157.71499633789062,157.8769989013672,157.1199951171875,157.7469940185547,157.7469940185547,0
2013-10-28,157.86000061035156,158.2899932861328,157.5800018310547,157.81700134277344,157.81700134277344,0
2013-10-29,157.56100463867188,157.58099365234375,156.75100708007812,157.56199645996094,157.56199645996094,0
2013-10-30,157.54600524902344,157.91000366210938,157.33999633789062,157.57000732421875,157.57000732421875,0
2013-10-31,157.77999877929688,157.91900634765625,157.25900268554688,157.8350067138672,157.8350067138672,0
2013-11-01,157.7429962158203,157.781005859375,156.83999633789062,157.72999572753906,157.72999572753906,0
2013-11-04,157.16000366210938,157.66900634765625,157.08799743652344,157.1439971923828,157.1439971923828,0
2013-11-05,157.52000427246094,157.97799682617188,156.66200256347656,157.49899291992188,157.49899291992188,0
2013-11-06,157.96800231933594,158.9600067138672,157.9080047607422,157.97000122070312,157.97000122070312,0
2013-11-07,158.64599609375,159.23500061035156,158.2989959716797,158.6510009765625,158.6510009765625,0
2013-11-08,157.91900634765625,158.42599487304688,157.54299926757812,157.9459991455078,157.9459991455078,0
2013-11-11,158.7530059814453,158.7830047607422,158.32000732421875,158.72999572753906,158.72999572753906,0
2013-11-12,158.50100708007812,159.19400024414062,158.02000427246094,158.45799255371094,158.45799255371094,0
2013-11-13,158.1999969482422,159.21499633789062,157.98199462890625,158.27999877929688,158.27999877929688,0
2013-11-14,159.16099548339844,160.8699951171875,159.16000366210938,159.2480010986328,159.2480010986328,0
2013-11-15,160.83200073242188,161.62899780273438,160.68299865722656,160.9149932861328,160.9149932861328,0
2013-11-18,161.6580047607422,161.6580047607422,160.9499969482422,161.6999969482422,161.6999969482422,0
2013-11-19,160.89100646972656,161.33099365234375,160.41299438476562,160.91299438476562,160.91299438476562,0
2013-11-20,161.55999755859375,161.64599609375,161.02999877929688,161.6269989013672,161.6269989013672,0
2013-11-21,161.36599731445312,163.02000427246094,161.2100067138672,161.3000030517578,161.3000030517578,0
2013-11-22,163.8699951171875,164.09300231933594,163.50999450683594,163.9340057373047,163.9340057373047,0
2013-11-25,164.36199951171875,165.25999450683594,164.1739959716797,164.40699768066406,164.40699768066406,0
2013-11-26,163.91700744628906,164.34300231933594,163.64999389648438,163.85699462890625,163.85699462890625,0
2013-11-27,164.0800018310547,166.43600463867188,164.07400512695312,164.0970001220703,164.0970001220703,0
2013-11-28,166.38999938964844,167.30999755859375,165.98800659179688,166.38900756835938,166.38900756835938,0
2013-11-29,167.12600708007812,167.8719940185547,166.8209991455078,167.1320037841797,167.1320037841797,0
2013-12-02,167.8470001220703,168.7530059814453,167.7570037841797,167.7899932861328,167.7899932861328,0
2013-12-03,168.3800048828125,169.12100219726562,167.94000244140625,168.38400268554688,168.38400268554688,0
2013-12-04,167.7169952392578,168.3489990234375,167.375,167.72999572753906,167.72999572753906,0
2013-12-05,167.60899353027344,167.72000122070312,166.45899963378906,167.7209930419922,167.7209930419922,0
2013-12-06,166.13499450683594,168.2239990234375,166.10800170898438,166.13999938964844,166.13999938964844,0
2013-12-09,168.33999633789062,169.07200622558594,168.10000610351562,168.3820037841797,168.3820037841797,0
2013-12-10,169.55499267578125,170.03799438476562,168.66000366210938,169.57200622558594,169.57200622558594,0
2013-12-11,169.16299438476562,169.30999755859375,167.57000732421875,169.1300048828125,169.1300048828125,0
2013-12-12,167.83999633789062,168.88999938964844,167.61000061035156,167.83399963378906,167.83399963378906,0
2013-12-13,169.11000061035156,169.74600219726562,167.70199584960938,169.16600036621094,169.16600036621094,0
2013-12-16,168.30999755859375,168.3939971923828,167.36300659179688,168.32000732421875,168.32000732421875,0
2013-12-17,167.87100219726562,168.1580047607422,166.79100036621094,167.89599609375,167.89599609375,0
2013-12-18,167.0489959716797,169.33900451660156,167.02099609375,167.03199768066406,167.03199768066406,0
2013-12-19,170.72000122070312,170.73500061035156,169.99000549316406,170.74600219726562,170.74600219726562,0
2013-12-20,170.64999389648438,171.0070037841797,170.3459930419922,170.60899353027344,170.60899353027344,0
2013-12-23,169.8520050048828,170.22000122070312,169.76199340820312,169.86599731445312,169.86599731445312,0
2013-12-24,170.2790069580078,170.781005859375,170.125,170.30299377441406,170.30299377441406,0
2013-12-25,170.70700073242188,170.82000732421875,170.49899291992188,170.70700073242188,170.70700073242188,0
2013-12-26,170.8979949951172,172.16299438476562,170.8979949951172,170.91700744628906,170.91700744628906,0
2013-12-27,172.19700622558594,173.9149932861328,172.10000610351562,172.14999389648438,172.14999389648438,0
2013-12-30,173.51800537109375,173.8350067138672,173.07899475097656,173.55299377441406,173.55299377441406,0
2013-12-31,173.03500366210938,173.8509979248047,172.81399536132812,173.0279998779297,173.0279998779297,0
2014-01-01,174.3000030517578,174.3300018310547,174.3000030517578,174.3000030517578,174.3000030517578,0
2014-01-02,174.5850067138672,174.8350067138672,172.07000732421875,174.59300231933594,174.59300231933594,0
2014-01-03,172.42799377441406,172.49000549316406,171.0959930419922,172.4029998779297,172.4029998779297,0
2014-01-06,172.13999938964844,172.16600036621094,170.41900634765625,172.13800048828125,172.13800048828125,0
2014-01-07,171.0540008544922,171.67799377441406,170.82000732421875,171.05599975585938,171.05599975585938,0
2014-01-08,171.6750030517578,172.6929931640625,171.49400329589844,171.7100067138672,171.7100067138672,0
2014-01-09,172.38999938964844,173.0780029296875,172.27000427246094,172.42999267578125,172.42999267578125,0
2014-01-10,172.7100067138672,173.02000427246094,171.5,172.6959991455078,172.6959991455078,0
2014-01-13,171.41000366210938,171.5050048828125,168.5570068359375,171.427001953125,171.427001953125,0
2014-01-14,168.97500610351562,170.6020050048828,168.8300018310547,168.99000549316406,168.99000549316406,0
2014-01-15,171.156005859375,171.56500244140625,170.4499969482422,171.17999267578125,171.17999267578125,0
2014-01-16,171.14199829101562,171.78199768066406,170.35800170898438,171.07000732421875,171.07000732421875,0
2014-01-17,170.5,171.83099365234375,170.17999267578125,170.49000549316406,170.49000549316406,0
2014-01-20,171.13999938964844,171.45799255371094,170.3000030517578,171.1230010986328,171.1230010986328,0
2014-01-21,171.2270050048828,172.32000732421875,171.1999969482422,171.16799926757812,171.16799926757812,0
2014-01-22,171.67999267578125,173.13499450683594,171.36399841308594,171.70599365234375,171.70599365234375,0
